 1 1 300.000000000000 1.00000000000000 0 3 0
 1 2 300.000000000000 1.00000000000000 0 3 0
 1 3 300.000000000000 1.00000000000000 0 3 0
 1 4 300.000000000000 1.00000000000000 0 3 0
 1 5 300.000000000000 1.00000000000000 0 3 0
 1 6 300.000000000000 1.00000000000000 0 3 0
 1 7 300.000000000000 1.00000000000000 0 3 0
 1 8 300.000000000000 1.00000000000000 0 3 0
 1 9 300.000000000000 1.00000000000000 0 3 0
 1 10 300.000000000000 1.00000000000000 0 3 0
 1 11 300.000000000000 1.00000000000000 0 3 0
 1 12 300.000000000000 1.00000000000000 0 3 0
 1 13 300.000000000000 1.00000000000000 0 3 0
 1 14 300.000000000000 1.00000000000000 0 3 0
 1 15 300.000000000000 1.00000000000000 0 3 0
 1 16 300.000000000000 1.00000000000000 0 3 0
 1 17 300.000000000000 1.00000000000000 0 3 0
 1 18 300.000000000000 1.00000000000000 0 3 0
 1 19 300.000000000000 1.00000000000000 0 3 0
 1 20 300.000000000000 1.00000000000000 0 3 0
 1 21 300.000000000000 1.00000000000000 0 3 0
 1 22 300.000000000000 1.00000000000000 0 3 0
 1 23 300.000000000000 1.00000000000000 0 3 0
 1 24 300.000000000000 1.00000000000000 0 3 0
 1 25 300.000000000000 1.00000000000000 0 3 0
 1 26 300.000000000000 1.00000000000000 0 3 0
 1 27 300.000000000000 1.00000000000000 0 3 0
 1 28 300.000000000000 1.00000000000000 0 3 0
 1 29 300.000000000000 1.00000000000000 0 3 0
 1 30 300.000000000000 1.00000000000000 0 3 0
 1 31 300.000000000000 1.00000000000000 0 3 0
 1 32 300.000000000000 1.00000000000000 0 3 0
 1 33 300.000000000000 1.00000000000000 0 3 0
 1 34 300.000000000000 1.00000000000000 0 3 0
 1 35 300.000000000000 1.00000000000000 0 3 0
 1 36 300.000000000000 1.00000000000000 0 3 0
 1 37 300.000000000000 1.00000000000000 0 3 0
 1 38 300.000000000000 1.00000000000000 0 3 0
 1 39 300.000000000000 1.00000000000000 0 3 0
 1 40 300.000000000000 1.00000000000000 0 3 0
 1 41 300.000000000000 1.00000000000000 0 3 0
 1 42 300.000000000000 1.00000000000000 0 3 0
 1 43 300.000000000000 1.00000000000000 0 3 0
 1 44 300.000000000000 1.00000000000000 0 3 0
 1 45 300.000000000000 1.00000000000000 0 3 0
 1 46 300.000000000000 1.00000000000000 0 3 0
 1 47 300.000000000000 1.00000000000000 0 3 0
 1 48 300.000000000000 1.00000000000000 0 3 0
 1 49 300.000000000000 1.00000000000000 0 3 0
 1 50 300.000000000000 1.00000000000000 0 3 0
 1 51 300.000000000000 1.00000000000000 0 3 0
